EmployeeID,Gender,Age,EthnicGroup,WorkType,BusinessUnit,CostCentre,HireDate,RemainsEmployed,PayType,SeperationReason,AgeGroup,TenureDays,TernureMonths,LeaveBalance,SickDaysLast12Mths,CurrentSalary,CurrentEmployeeRating
980,Male,46,Group A,Full Time,Hamilton,IT,9/18/2014,Yes,Hourly,Voluntary,30-49,588,20,1,10,123000.0,3
32632,Female,17,Group A,Full Time,Christchurch,Manufacturing,9/18/2014,Yes,Salary,Voluntary,<30,588,20,1,2,40000.0,4
3524,Female,43,Group A,Full Time,Hamilton,IT,9/18/2014,No,Salary,Voluntary,30-49,588,20,13,3,97000.0,1
11840,Female,23,Group B,Contract,Christchurch,Facilities,9/18/2014,No,Salary,Voluntary,<30,588,20,13,11,40000.0,2
12048,Male,21,Group B,Full Time,Auckland,Research,9/18/2014,Yes,Salary,Involuntary,<30,588,20,18,3,107000.0,3
31630,Female,40,Group A,Full Time,Christchurch,Finance,9/18/2014,Yes,Salary,Voluntary,30-49,588,20,1,0,92000.0,4
14446,Male,30,Group B,Full Time,Dunedin,Legal,9/18/2014,Yes,Salary,Voluntary,30-49,588,20,6,4,111000.0,2
4494,Male,20,Group C,Full Time,Christchurch,Sales & Marketing,9/18/2014,Yes,Salary,Voluntary,<30,588,20,31,4,74000.0,3
1726,Female,22,Group C,Full Time,Wellington,Sales & Marketing,9/18/2014,No,Hourly,Voluntary,<30,588,20,23,0,88000.0,4
29650,Female,58,Group A,Contract,Manukau,Finance,9/18/2014,Yes,Salary,Voluntary,50+,588,20,13,5,130000.0,4
11724,Female,25,Group B,Part Time,Auckland,Finance,9/18/2014,Yes,Salary,Involuntary,<30,588,20,1,3,115000.0,1
18166,Male,21,Group A,Full Time,Auckland,Legal,9/18/2014,Yes,Salary,Voluntary,<30,588,20,19,0,108000.0,3
8120,Male,21,Group A,Part Time,Nelson,Finance,9/18/2014,No,Salary,Voluntary,<30,588,20,6,6,174000.0,3
32930,Male,68,Group A,Full Time,Auckland,Exec Mgmt,9/18/2014,No,Salary,Voluntary,50+,588,20,12,0,192000.0,2
11516,Male,51,Group B,Full Time,Nelson,HR,9/18/2014,Yes,Salary,Involuntary,50+,588,20,2,8,69000.0,4
32382,Male,22,Group A,Full Time,North Shore,Facilities,9/18/2014,Yes,Salary,Voluntary,<30,588,20,2,3,46000.0,3
31790,Male,53,Group A,Full Time,Wellington,Sales & Marketing,9/18/2014,Yes,Salary,Voluntary,50+,588,20,26,1,60000.0,3
17042,Female,23,Group A,Full Time,Hamilton,HR,9/18/2014,No,Hourly,Involuntary,<30,588,20,11,3,71000.0,1
13720,Male,50,Group A,Contract,Auckland,Legal,9/18/2014,Yes,Salary,Involuntary,50+,588,20,8,1,98000.0,3
18280,Female,21,Group B,Full Time,Auckland,Facilities,9/19/2014,Yes,Hourly,Involuntary,<30,587,20,6,1,44000.0,5
18720,Female,18,Group B,Contract,Auckland,IT,9/19/2014,No,Salary,Voluntary,<30,587,20,6,1,116000.0,3
10026,Male,20,Group B,Full Time,Manukau,Manufacturing,9/19/2014,No,Hourly,Involuntary,<30,587,20,12,12,58000.0,3
19740,Male,55,Group B,Part Time,Nelson,IT,9/19/2014,Yes,Hourly,Voluntary,50+,587,20,11,0,113000.0,4
148,Female,23,Group A,Full Time,Auckland,Legal,9/19/2014,No,Salary,Voluntary,<30,587,20,6,4,97000.0,2
24392,Female,33,Group A,Contract,North Shore,Exec Mgmt,9/19/2014,Yes,Salary,Voluntary,30-49,587,20,2,11,249000.0,3
158,Female,22,Group A,Full Time,North Shore,Facilities,9/19/2014,Yes,Hourly,Voluntary,<30,587,20,6,0,40000.0,3
3398,Male,61,Group A,Part Time,Auckland,Exec Mgmt,9/19/2014,Yes,Salary,Voluntary,50+,587,20,21,1,264000.0,3
12136,Male,27,Group B,Full Time,Christchurch,Facilities,9/19/2014,Yes,Salary,Involuntary,<30,587,20,8,0,40000.0,4
12210,Male,19,Group A,Full Time,Auckland,IT,9/19/2014,Yes,Salary,Involuntary,<30,587,20,21,6,68000.0,2
15848,Male,20,Group A,Part Time,Auckland,Manufacturing,9/19/2014,No,Salary,Voluntary,<30,587,20,2,8,69000.0,5
1436,Male,44,Group A,Full Time,Auckland,Legal,9/19/2014,Yes,Salary,Voluntary,30-49,587,20,11,2,127000.0,3
24400,Female,50,Group A,Full Time,Auckland,Finance,9/19/2014,Yes,Salary,Voluntary,50+,587,20,1,4,166000.0,2
13168,Male,22,Group A,Full Time,Auckland,Facilities,9/19/2014,No,Hourly,Voluntary,<30,587,20,19,4,50000.0,2
9212,Female,25,Group F,Part Time,Wellington,HR,9/20/2014,Yes,Salary,Voluntary,<30,586,20,19,13,65000.0,1
16020,Male,35,Group A,Full Time,Wellington,Legal,9/20/2014,Yes,Salary,Voluntary,30-49,586,20,1,9,99000.0,2
21506,Male,21,Group A,Contract,Christchurch,Manufacturing,9/20/2014,Yes,Hourly,Voluntary,<30,586,20,6,2,38000.0,4
9094,Male,19,Group F,Contract,Manukau,Legal,9/20/2014,Yes,Salary,Involuntary,<30,586,20,8,4,83000.0,3
23022,Male,67,Group A,Full Time,Hamilton,Manufacturing,9/20/2014,No,Salary,Voluntary,50+,586,20,11,2,31000.0,3
11912,Male,36,Group A,Full Time,Christchurch,HR,9/20/2014,No,Salary,Voluntary,30-49,586,20,15,1,89000.0,1
16544,Male,18,Group B,Full Time,Auckland,HR,9/20/2014,Yes,Hourly,Voluntary,<30,586,20,19,2,87000.0,2
15438,Male,22,Group F,Part Time,Auckland,Sales & Marketing,9/20/2014,No,Salary,Voluntary,<30,586,20,6,7,69000.0,3
17538,Female,25,Group A,Full Time,Nelson,HR,9/23/2014,Yes,Hourly,Involuntary,<30,583,19,1,1,61000.0,2
14826,Female,19,Group A,Full Time,Christchurch,Finance,9/23/2014,No,Hourly,Involuntary,<30,583,19,13,12,170000.0,3
8076,Female,21,Group A,Full Time,Auckland,Facilities,9/23/2014,Yes,Salary,Voluntary,<30,583,19,18,3,41000.0,5
15920,Male,19,Group A,Full Time,Auckland,Legal,9/23/2014,No,Salary,Voluntary,<30,583,19,11,3,129000.0,5
24914,Female,28,Group A,Part Time,Auckland,Facilities,9/23/2014,Yes,Salary,Voluntary,<30,583,19,8,16,48000.0,2
28318,Female,26,Group A,Part Time,Auckland,HR,9/23/2014,No,Salary,Voluntary,<30,583,19,6,14,86000.0,3
30380,Male,21,Group A,Full Time,Auckland,Sales & Marketing,9/23/2014,Yes,Hourly,Voluntary,<30,583,19,8,3,99000.0,2
21234,Male,22,Group A,Full Time,Auckland,Exec Mgmt,9/23/2014,No,Hourly,Voluntary,<30,583,19,1,1,439000.0,3
11528,Male,22,Group B,Full Time,Dunedin,HR,9/23/2014,Yes,Salary,Involuntary,<30,583,19,12,2,60000.0,3
13010,Male,23,Group B,Part Time,Hamilton,Research,9/23/2014,Yes,Salary,Voluntary,<30,583,19,6,9,100000.0,5
8036,Female,46,Group F,Part Time,North Shore,Manufacturing,9/23/2014,Yes,Salary,Voluntary,30-49,583,19,11,16,74000.0,3
15592,Male,34,Group A,Full Time,Auckland,Research,9/23/2014,Yes,Salary,Voluntary,30-49,583,19,21,6,61000.0,2
10276,Female,24,Group A,Full Time,Auckland,Legal,9/23/2014,Yes,Salary,Voluntary,<30,583,19,5,10,112000.0,3
30626,Male,22,Group A,Contract,Auckland,Legal,9/24/2014,Yes,Hourly,Voluntary,<30,582,19,8,6,103000.0,4
14184,Female,19,Group A,Full Time,Auckland,Finance,9/24/2014,Yes,Salary,Involuntary,<30,582,19,1,1,103000.0,5
7704,Male,21,Group A,Part Time,Dunedin,Legal,9/24/2014,Yes,Salary,Involuntary,<30,582,19,13,12,119000.0,3
15702,Female,22,Group A,Full Time,Christchurch,Finance,9/24/2014,Yes,Hourly,Voluntary,<30,582,19,2,0,157000.0,3
27126,Female,55,Group A,Part Time,Wellington,Sales & Marketing,9/24/2014,Yes,Salary,Voluntary,50+,582,19,6,0,66000.0,4
12622,Male,18,Group B,Full Time,Christchurch,Exec Mgmt,9/24/2014,No,Salary,Involuntary,<30,582,19,8,0,383000.0,1
25090,Female,25,Group A,Part Time,Wellington,IT,9/24/2014,Yes,Salary,Voluntary,<30,582,19,18,8,109000.0,3
21078,Male,20,Group A,Full Time,Christchurch,Sales & Marketing,9/24/2014,No,Hourly,Voluntary,<30,582,19,1,0,53000.0,3
14648,Female,22,Group F,Full Time,Dunedin,IT,9/24/2014,Yes,Salary,Involuntary,<30,582,19,19,14,111000.0,5
16604,Female,17,Group A,Full Time,Wellington,Finance,9/24/2014,Yes,Salary,Voluntary,<30,582,19,2,1,90000.0,4
16378,Male,32,Group A,Full Time,Wellington,Legal,9/24/2014,Yes,Salary,Voluntary,30-49,582,19,11,10,104000.0,3
3686,Male,24,Group A,Full Time,Auckland,HR,9/24/2014,Yes,Hourly,Voluntary,<30,582,19,11,4,61000.0,4
13334,Female,31,Group B,Full Time,Hamilton,Exec Mgmt,9/24/2014,No,Salary,Involuntary,30-49,582,19,1,5,404000.0,2
4314,Male,57,Group A,Full Time,Wellington,Manufacturing,9/24/2014,No,Salary,Voluntary,50+,582,19,5,4,71000.0,1
11762,Female,63,Group A,Part Time,Wellington,Facilities,9/24/2014,Yes,Salary,Voluntary,50+,582,19,33,0,47000.0,3
7778,Male,22,Group A,Contract,Nelson,Finance,9/24/2014,Yes,Salary,Involuntary,<30,582,19,13,4,132000.0,2
27318,Female,26,Group A,Contract,Manukau,Legal,9/24/2014,Yes,Salary,Voluntary,<30,582,19,5,4,124000.0,3
21132,Male,32,Group A,Full Time,Hamilton,IT,9/24/2014,No,Salary,Voluntary,30-49,582,19,6,4,68000.0,2
12374,Male,24,Group A,Part Time,Hamilton,HR,9/24/2014,No,Salary,Voluntary,<30,582,19,12,1,64000.0,5
29308,Female,39,Group A,Full Time,Manukau,HR,9/24/2014,Yes,Hourly,Voluntary,30-49,582,19,6,6,77000.0,1
23296,Female,23,Group A,Full Time,Wellington,Sales & Marketing,9/24/2014,Yes,Salary,Voluntary,<30,582,19,12,3,97000.0,3
14458,Male,36,Group B,Full Time,Dunedin,Exec Mgmt,9/24/2014,Yes,Salary,Involuntary,30-49,582,19,12,0,236000.0,4
14480,Female,18,Group F,Part Time,Hamilton,Legal,9/24/2014,No,Salary,Involuntary,<30,582,19,2,7,128000.0,3
16376,Male,30,Group A,Full Time,Hamilton,HR,9/24/2014,Yes,Salary,Voluntary,30-49,582,19,5,6,63000.0,5
4100,Male,58,Group A,Full Time,Manukau,Facilities,9/24/2014,Yes,Salary,Voluntary,50+,582,19,13,3,40000.0,3
9208,Male,33,Group A,Full Time,Wellington,Exec Mgmt,9/25/2014,Yes,Hourly,Voluntary,30-49,581,19,21,5,196000.0,3
21906,Female,17,Group A,Full Time,Auckland,HR,9/25/2014,Yes,Salary,Involuntary,<30,581,19,13,3,53000.0,3
5638,Female,19,Group A,Full Time,Dunedin,IT,9/25/2014,No,Salary,Voluntary,<30,581,19,1,0,65000.0,4
4158,Male,41,Group B,Full Time,Auckland,Research,9/25/2014,Yes,Salary,Voluntary,30-49,581,19,15,3,72000.0,4
14988,Female,19,Group A,Part Time,Dunedin,HR,9/25/2014,Yes,Salary,Involuntary,<30,581,19,13,1,62000.0,3
24550,Female,34,Group A,Full Time,Hamilton,Legal,9/25/2014,Yes,Salary,Voluntary,30-49,581,19,12,3,84000.0,3
4462,Female,19,Group A,Full Time,Auckland,Facilities,9/25/2014,No,Salary,Voluntary,<30,581,19,25,3,48000.0,3
19472,Male,21,Group A,Full Time,Manukau,IT,9/25/2014,Yes,Salary,Voluntary,<30,581,19,25,2,100000.0,3
7714,Male,21,Group C,Contract,Wellington,Manufacturing,9/25/2014,Yes,Salary,Voluntary,<30,581,19,15,1,43000.0,3
4268,Male,20,Group A,Full Time,Nelson,Sales & Marketing,9/25/2014,Yes,Hourly,Voluntary,<30,581,19,27,7,74000.0,3
26882,Male,20,Group B,Full Time,Manukau,Facilities,9/25/2014,No,Salary,Voluntary,<30,581,19,18,4,49000.0,3
10506,Female,19,Group A,Full Time,Auckland,Sales & Marketing,9/25/2014,No,Salary,Involuntary,<30,581,19,6,7,54000.0,3
8474,Female,25,Group B,Full Time,North Shore,Facilities,9/25/2014,Yes,Salary,Involuntary,<30,581,19,18,5,49000.0,3
4540,Female,19,Group B,Full Time,Christchurch,Manufacturing,9/25/2014,No,Hourly,Voluntary,<30,581,19,6,11,40000.0,3
22456,Male,31,Group C,Part Time,Auckland,Finance,9/25/2014,Yes,Salary,Voluntary,30-49,581,19,25,2,155000.0,3
16634,Female,17,Group A,Full Time,Auckland,Exec Mgmt,9/25/2014,No,Salary,Voluntary,<30,581,19,5,1,170000.0,4
3262,Female,20,Group B,Part Time,Wellington,Sales & Marketing,9/25/2014,Yes,Salary,Voluntary,<30,581,19,15,4,89000.0,4
25630,Male,65,Group A,Full Time,Auckland,Sales & Marketing,9/25/2014,Yes,Salary,Voluntary,50+,581,19,2,4,75000.0,2
5050,Female,18,Group D,Full Time,Hamilton,IT,9/25/2014,No,Salary,Voluntary,<30,581,19,5,5,92000.0,4
25934,Female,26,Group A,Contract,Wellington,Sales & Marketing,9/25/2014,Yes,Salary,Voluntary,<30,581,19,15,2,41000.0,3
5082,Male,32,Group E,Part Time,Wellington,IT,9/25/2014,Yes,Hourly,Voluntary,30-49,581,19,5,6,72000.0,3
4608,Female,69,Group A,Part Time,Hamilton,Facilities,9/25/2014,No,Salary,Voluntary,50+,581,19,1,3,45000.0,3
23880,Male,20,Group C,Contract,Christchurch,Sales & Marketing,9/25/2014,Yes,Salary,Voluntary,<30,581,19,2,3,48000.0,1
24556,Female,22,Group A,Part Time,Wellington,Legal,9/25/2014,No,Hourly,Voluntary,<30,581,19,13,2,86000.0,1
7122,Female,33,Group C,Full Time,Wellington,Legal,9/25/2014,No,Hourly,Voluntary,30-49,581,19,2,2,115000.0,3
12122,Female,22,Group A,Full Time,Christchurch,Exec Mgmt,9/26/2014,Yes,Salary,Involuntary,<30,580,19,12,1,428000.0,5
26798,Female,20,Group B,Full Time,Nelson,Sales & Marketing,9/26/2014,No,Salary,Voluntary,<30,580,19,5,1,51000.0,3
15832,Female,27,Group B,Full Time,Auckland,Sales & Marketing,9/26/2014,Yes,Salary,Voluntary,<30,580,19,5,1,80000.0,3
15458,Female,23,Group A,Full Time,Dunedin,Legal,9/26/2014,No,Salary,Voluntary,<30,580,19,27,3,107000.0,1
27364,Female,31,Group A,Part Time,Wellington,Manufacturing,9/26/2014,No,Salary,Voluntary,30-49,580,19,11,7,65000.0,3
16416,Male,21,Group A,Full Time,Hamilton,Facilities,9/26/2014,Yes,Hourly,Voluntary,<30,580,19,1,3,36000.0,3
1158,Female,21,Group A,Full Time,Auckland,Research,9/26/2014,Yes,Salary,Voluntary,<30,580,19,11,0,100000.0,3
6286,Male,26,Group A,Contract,Wellington,Finance,9/26/2014,Yes,Salary,Voluntary,<30,580,19,18,5,141000.0,4
23046,Female,38,Group A,Part Time,Nelson,Exec Mgmt,9/26/2014,No,Salary,Voluntary,30-49,580,19,13,4,163000.0,3
12002,Male,20,Group B,Full Time,Auckland,HR,9/27/2014,Yes,Salary,Involuntary,<30,579,19,11,3,58000.0,4
2966,Female,19,Group A,Full Time,Nelson,IT,9/27/2014,Yes,Salary,Voluntary,<30,579,19,12,2,67000.0,2
10156,Male,18,Group A,Part Time,Christchurch,Legal,9/27/2014,Yes,Hourly,Voluntary,<30,579,19,5,3,96000.0,3
442,Male,55,Group A,Full Time,Dunedin,Facilities,9/29/2014,Yes,Salary,Voluntary,50+,577,19,11,0,37000.0,4
334,Female,20,Group A,Full Time,Auckland,HR,9/29/2014,Yes,Salary,Voluntary,<30,577,19,18,5,52000.0,4
20608,Male,44,Group B,Full Time,Christchurch,HR,9/29/2014,Yes,Hourly,Involuntary,30-49,577,19,13,0,92000.0,3
24484,Male,47,Group A,Full Time,Hamilton,IT,9/30/2014,No,Hourly,Voluntary,30-49,576,19,26,3,119000.0,4
14914,Female,31,Group A,Contract,Auckland,Research,9/30/2014,No,Salary,Voluntary,30-49,576,19,12,6,70000.0,3
26612,Male,21,Group A,Part Time,Auckland,HR,9/30/2014,Yes,Salary,Voluntary,<30,576,19,21,2,81000.0,2
16526,Male,50,Group A,Full Time,Dunedin,Research,9/30/2014,Yes,Hourly,Voluntary,50+,576,19,8,0,106000.0,5
3944,Female,21,Group B,Full Time,Nelson,Finance,9/30/2014,Yes,Salary,Voluntary,<30,576,19,8,2,108000.0,3
7756,Female,46,Group B,Full Time,Dunedin,Exec Mgmt,9/30/2014,No,Salary,Involuntary,30-49,576,19,5,6,392000.0,5
14790,Male,27,Group B,Full Time,Dunedin,Facilities,9/30/2014,No,Salary,Involuntary,<30,576,19,21,0,47000.0,3
7762,Female,31,Group A,Full Time,Hamilton,Finance,9/30/2014,Yes,Hourly,Voluntary,30-49,576,19,13,4,169000.0,3
14892,Female,22,Group B,Part Time,Wellington,Legal,9/30/2014,Yes,Salary,Involuntary,<30,576,19,1,9,83000.0,3
8996,Male,29,Group A,Full Time,Auckland,Finance,9/30/2014,No,Salary,Involuntary,<30,576,19,8,0,92000.0,3
22522,Female,21,Group A,Full Time,Christchurch,HR,9/30/2014,Yes,Hourly,Voluntary,<30,576,19,15,2,52000.0,5
15046,Female,25,Group B,Full Time,Christchurch,Legal,9/30/2014,Yes,Salary,Voluntary,<30,576,19,19,2,87000.0,1
29112,Female,33,Group A,Full Time,Auckland,IT,10/1/2014,Yes,Salary,Voluntary,30-49,575,19,13,1,106000.0,2
7470,Male,19,Group B,Full Time,Hamilton,Legal,10/1/2014,No,Salary,Voluntary,<30,575,19,11,15,112000.0,3
10686,Male,18,Group A,Full Time,Wellington,HR,10/1/2014,Yes,Salary,Involuntary,<30,575,19,12,3,58000.0,3
27838,Male,19,Group A,Contract,Auckland,Research,10/1/2014,Yes,Salary,Voluntary,<30,575,19,12,1,98000.0,4
16380,Male,27,Group A,Full Time,Manukau,Finance,10/1/2014,No,Salary,Voluntary,<30,575,19,8,3,138000.0,3
11514,Female,19,Group A,Full Time,Auckland,Facilities,10/1/2014,Yes,Hourly,Involuntary,<30,575,19,11,0,42000.0,4
13918,Male,22,Group C,Full Time,Christchurch,IT,10/1/2014,Yes,Salary,Involuntary,<30,575,19,26,11,71000.0,2
5948,Male,52,Group A,Part Time,Christchurch,Finance,10/1/2014,No,Salary,Voluntary,50+,575,19,1,0,128000.0,5
7736,Male,19,Group B,Full Time,Wellington,Research,10/1/2014,Yes,Salary,Voluntary,<30,575,19,26,2,70000.0,3
16372,Male,37,Group A,Part Time,Hamilton,Sales & Marketing,10/1/2014,Yes,Hourly,Voluntary,30-49,575,19,6,1,89000.0,3
16474,Male,26,Group A,Full Time,Christchurch,HR,10/1/2014,Yes,Hourly,Voluntary,<30,575,19,5,1,64000.0,3
14390,Male,21,Group A,Full Time,Auckland,IT,10/1/2014,No,Salary,Involuntary,<30,575,19,15,1,94000.0,2
17774,Male,28,Group F,Full Time,Manukau,Sales & Marketing,10/1/2014,Yes,Hourly,Voluntary,<30,575,19,12,5,55000.0,5
5330,Male,20,Group C,Full Time,Auckland,Exec Mgmt,10/1/2014,No,Salary,Voluntary,<30,575,19,1,1,283000.0,2
15568,Male,24,Group A,Full Time,Auckland,Legal,10/1/2014,Yes,Salary,Voluntary,<30,575,19,15,15,94000.0,3
25180,Female,45,Group C,Full Time,Hamilton,Legal,10/1/2014,Yes,Salary,Voluntary,30-49,575,19,19,3,127000.0,3
15580,Male,37,Group A,Full Time,Hamilton,Manufacturing,10/1/2014,Yes,Salary,Voluntary,30-49,575,19,6,4,67000.0,3
7222,Male,19,Group A,Full Time,Hamilton,Legal,10/1/2014,Yes,Salary,Involuntary,<30,575,19,15,4,99000.0,3
28010,Female,21,Group C,Contract,Wellington,IT,10/1/2014,Yes,Hourly,Voluntary,<30,575,19,11,2,112000.0,5
20976,Male,20,Group C,Full Time,Manukau,Facilities,10/2/2014,No,Salary,Voluntary,<30,574,19,2,2,37000.0,3
18064,Female,32,Group A,Full Time,Christchurch,Exec Mgmt,10/2/2014,Yes,Salary,Voluntary,30-49,574,19,5,7,154000.0,3
25790,Male,20,Group A,Contract,North Shore,Legal,10/2/2014,No,Salary,Voluntary,<30,574,19,15,4,89000.0,3
22042,Female,18,Group A,Part Time,Christchurch,Facilities,10/2/2014,Yes,Salary,Voluntary,<30,574,19,6,8,44000.0,4
16008,Male,19,Group B,Full Time,Auckland,Exec Mgmt,10/2/2014,No,Salary,Voluntary,<30,574,19,2,6,327000.0,3
11778,Male,56,Group B,Full Time,Auckland,Sales & Marketing,10/2/2014,Yes,Salary,Involuntary,50+,574,19,12,8,63000.0,5
7334,Male,25,Group A,Full Time,Hamilton,Manufacturing,10/2/2014,No,Salary,Voluntary,<30,574,19,13,7,54000.0,1
14462,Male,19,Group A,Part Time,Auckland,Facilities,10/2/2014,Yes,Salary,Involuntary,<30,574,19,6,10,41000.0,2
15590,Male,18,Group A,Full Time,Auckland,Manufacturing,10/2/2014,Yes,Salary,Voluntary,<30,574,19,26,9,31000.0,3
15696,Female,29,Group B,Part Time,Auckland,Exec Mgmt,10/2/2014,Yes,Salary,Voluntary,<30,574,19,23,10,386000.0,2
1446,Male,24,Group A,Part Time,Auckland,Exec Mgmt,10/2/2014,Yes,Hourly,Voluntary,<30,574,19,1,15,429000.0,1
15540,Male,61,Group A,Full Time,Manukau,HR,10/2/2014,Yes,Salary,Voluntary,50+,574,19,13,2,95000.0,5
27832,Male,21,Group A,Full Time,Dunedin,Manufacturing,10/2/2014,No,Salary,Voluntary,<30,574,19,1,7,32000.0,5
20162,Male,19,Group A,Full Time,Nelson,Finance,10/2/2014,Yes,Hourly,Voluntary,<30,574,19,19,6,88000.0,2
16288,Male,19,Group B,Contract,Wellington,Manufacturing,10/2/2014,Yes,Salary,Voluntary,<30,574,19,12,10,34000.0,3
21414,Male,20,Group A,Full Time,Christchurch,IT,10/2/2014,Yes,Salary,Voluntary,<30,574,19,8,2,111000.0,4
3656,Male,18,Group A,Part Time,Manukau,HR,10/3/2014,Yes,Salary,Voluntary,<30,573,19,12,0,61000.0,3
9414,Male,26,Group A,Part Time,Manukau,Exec Mgmt,10/3/2014,Yes,Salary,Voluntary,<30,573,19,15,5,473000.0,3
13240,Female,40,Group A,Contract,Wellington,HR,10/3/2014,Yes,Salary,Involuntary,30-49,573,19,26,0,92000.0,3
15542,Male,40,Group F,Full Time,Nelson,IT,10/3/2014,Yes,Hourly,Voluntary,30-49,573,19,12,4,122000.0,5
14036,Male,20,Group B,Full Time,Christchurch,Research,10/3/2014,Yes,Salary,Involuntary,<30,573,19,15,0,97000.0,3
9260,Female,21,Group B,Part Time,Dunedin,Facilities,10/3/2014,No,Salary,Voluntary,<30,573,19,8,3,45000.0,3
6688,Male,58,Group A,Full Time,Manukau,Exec Mgmt,10/3/2014,Yes,Hourly,Voluntary,50+,573,19,8,1,288000.0,3
7068,Male,40,Group F,Full Time,Auckland,Sales & Marketing,10/3/2014,Yes,Salary,Voluntary,30-49,573,19,15,5,50000.0,3
14436,Male,24,Group B,Full Time,Nelson,Facilities,10/3/2014,Yes,Salary,Involuntary,<30,573,19,15,7,42000.0,1
24680,Male,24,Group F,Part Time,Manukau,IT,10/3/2014,No,Hourly,Voluntary,<30,573,19,1,2,110000.0,3
3984,Male,28,Group B,Full Time,Wellington,Facilities,10/3/2014,No,Hourly,Voluntary,<30,573,19,11,4,43000.0,3
28482,Female,64,Group A,Contract,Auckland,Exec Mgmt,10/3/2014,Yes,Salary,Voluntary,50+,573,19,2,1,205000.0,3
7816,Female,21,Group A,Part Time,Christchurch,HR,10/4/2014,Yes,Salary,Voluntary,<30,572,19,6,1,84000.0,2
14088,Female,21,Group A,Full Time,Christchurch,Facilities,10/4/2014,Yes,Hourly,Involuntary,<30,572,19,33,9,41000.0,3
2784,Female,18,Group A,Part Time,North Shore,Legal,10/4/2014,Yes,Salary,Voluntary,<30,572,19,18,8,101000.0,3
29962,Female,27,Group A,Part Time,Wellington,Sales & Marketing,10/4/2014,No,Salary,Voluntary,<30,572,19,8,1,76000.0,5
16440,Female,18,Group A,Contract,Manukau,Research,10/4/2014,Yes,Salary,Voluntary,<30,572,19,27,2,79000.0,3
1516,Male,51,Group A,Full Time,Nelson,Exec Mgmt,10/5/2014,Yes,Hourly,Voluntary,50+,571,19,11,3,306000.0,3
5612,Male,67,Group A,Full Time,Wellington,Legal,10/7/2014,Yes,Salary,Voluntary,50+,569,19,1,4,104000.0,3
3704,Male,18,Group A,Full Time,Wellington,HR,10/7/2014,Yes,Salary,Voluntary,<30,569,19,11,6,61000.0,1
28148,Male,23,Group A,Part Time,Christchurch,Legal,10/7/2014,Yes,Salary,Voluntary,<30,569,19,13,6,129000.0,3
16014,Male,20,Group B,Full Time,Wellington,IT,10/7/2014,No,Salary,Voluntary,<30,569,19,13,3,102000.0,3
6354,Male,22,Group A,Part Time,Nelson,Research,10/7/2014,Yes,Salary,Voluntary,<30,569,19,13,8,66000.0,2
16542,Male,17,Group D,Part Time,Christchurch,Manufacturing,10/7/2014,No,Salary,Voluntary,<30,569,19,13,5,39000.0,3
14550,Male,33,Group B,Contract,Wellington,IT,10/7/2014,Yes,Salary,Involuntary,30-49,569,19,8,8,117000.0,1
9366,Male,20,Group A,Full Time,Wellington,HR,10/7/2014,Yes,Salary,Voluntary,<30,569,19,27,0,65000.0,2
19592,Female,22,Group B,Full Time,Auckland,Manufacturing,10/7/2014,No,Hourly,Involuntary,<30,569,19,2,0,51000.0,5
31056,Male,64,Group A,Contract,Auckland,Manufacturing,10/7/2014,Yes,Salary,Voluntary,50+,569,19,8,2,70000.0,5
9466,Male,18,Group B,Part Time,Nelson,HR,10/8/2014,No,Salary,Voluntary,<30,568,19,5,0,82000.0,3
32762,Female,18,Group A,Part Time,Auckland,Research,10/8/2014,No,Salary,Voluntary,<30,568,19,2,0,61000.0,3
16170,Female,19,Group B,Part Time,Auckland,Sales & Marketing,10/8/2014,Yes,Salary,Voluntary,<30,568,19,2,4,95000.0,4
31390,Male,46,Group A,Part Time,Wellington,Legal,10/8/2014,Yes,Salary,Voluntary,30-49,568,19,15,1,114000.0,3
9050,Female,24,Group A,Full Time,Hamilton,Exec Mgmt,10/8/2014,Yes,Salary,Involuntary,<30,568,19,23,4,227000.0,4
16490,Male,21,Group A,Part Time,Manukau,Research,10/8/2014,No,Hourly,Voluntary,<30,568,19,2,15,107000.0,3
13624,Female,17,Group A,Part Time,Auckland,Exec Mgmt,10/8/2014,Yes,Salary,Involuntary,<30,568,19,1,1,437000.0,3
